Time,Open,High,Low,Close,Volume
2023-07-27 19:48:00,4530.197,4531.126,4529.631,4530.882,1
2023-07-27 19:49:00,4530.677,4532.113,4530.129,4530.677,1
2023-07-27 19:50:00,4531.851,4536.063,4530.617,4536.057,1
2023-07-27 19:51:00,4536.319,4538.037,4536.072,4537.781,1
2023-07-27 19:52:00,4538.052,4539.087,4537.312,4538.097,1
2023-07-27 19:53:00,4538.296,4538.783,4535.551,4535.81,1
2023-07-27 19:54:00,4536.072,4537.543,4535.316,4536.303,1
2023-07-27 19:55:00,4536.284,4536.284,4533.079,4534.312,1
2023-07-27 19:56:00,4534.057,4537.282,4534.057,4537.014,1
2023-07-27 19:57:00,4537.276,4537.827,4537.011,4537.767,1
2023-07-27 19:58:00,4538.264,4539.807,4537.577,4539.0,1
2023-07-27 19:59:00,4539.509,4540.989,4537.022,4537.262,1
2023-07-27 20:00:00,4537.574,4538.952,4536.472,4538.209,1
2023-07-27 20:01:00,4538.437,4541.546,4538.437,4540.929,1
2023-07-27 20:02:00,4540.683,4541.42,4539.921,4540.671,1
2023-07-27 20:03:00,4540.924,4542.419,4540.924,4541.92,1
2023-07-27 20:04:00,4542.179,4542.179,4541.179,4541.411,1
2023-07-27 20:05:00,4541.673,4542.41,4541.411,4541.42,1
2023-07-27 20:06:00,4541.682,4541.682,4540.924,4541.183,1
2023-07-27 20:07:00,4541.417,4541.676,4540.671,4540.927,1
2023-07-27 20:08:00,4541.18,4541.679,4540.987,4541.679,1
2023-07-27 20:09:00,4541.797,4542.17,4540.933,4540.933,1
2023-07-27 20:10:00,4541.171,4541.661,4540.677,4541.18,1
2023-07-27 20:11:00,4541.041,4541.189,4540.421,4540.927,1
2023-07-27 20:12:00,4541.044,4541.727,4540.927,4541.424,1
2023-07-27 20:13:00,4541.357,4541.427,4541.177,4541.177,1
2023-07-27 20:14:00,4540.671,4541.674,4540.671,4541.674,1
2023-07-27 22:00:00,4542.201,4542.201,4540.976,4541.331,1
2023-07-27 22:01:00,4541.081,4541.897,4540.841,4541.59,1
2023-07-27 22:02:00,4541.346,4541.596,4541.096,4541.102,1
2023-07-27 22:03:00,4541.157,4541.349,4539.492,4540.106,1
2023-07-27 22:04:00,4540.227,4540.227,4539.369,4539.917,1
2023-07-27 22:05:00,4539.971,4539.971,4539.101,4539.101,1
